,name,description,category,img_urls
6970,CAMISA ESTRUCTURA RAYAS,Camisa relaxed fit. Cuello bowling y manga corta. Cierre frontal de botonadura.,POLO,https://static.zara.net/photos///2022/I/0/2/p/0722/304/052/2/w/2048/0722304052_2_1_1.jpg?ts=1654703371856
6971,CAMISA ESTRUCTURA,Camisa regular fit confeccionada en tejido tipo punto. Cuello solapa y manga corta. Cierre frontal de botonadura.,CAMISA,https://static.zara.net/photos///2022/V/0/2/p/7545/272/401/2/w/2048/7545272401_2_1_1.jpg?ts=1648739483317
6972,CAMISA ELÁSTICA ESTAMPADO,Camisa regular fit confeccionada en tejido con alta elasticidad. Cuello bowling y manga corta. Cierre frontal de botonadura.,CAMISA,https://static.zara.net/photos///2022/I/0/2/p/7545/322/800/2/w/2048/7545322800_2_1_1.jpg?ts=1655463779326
6973,CAMISA RELAXED FIT RAYAS,Camisa relaxed fit. Cuello italiano y manga larga acabada en puño con botones. Bolsillo plastrón en pecho. Cierre frontal de botonadura.,CAMISA,https://static.zara.net/photos///2022/I/0/2/p/7545/500/406/2/w/2048/7545500406_2_1_1.jpg?ts=1652268990429
6974,CAMISA JACQUARD,Camisa regular fit. Cuello bowling y manga corta. Cierre frontal de botonadura.,CAMISA,https://static.zara.net/photos///2022/I/0/2/p/0775/330/250/2/w/2048/0775330250_2_1_1.jpg?ts=1658230261501
6975,CAMISA OVERSIZE LIMITED EDITION,Camisa amplia confeccionada en tejido de algodón. Cuello solapa y manga larga acabada en puño con botón. Bajo asimétrico con aberturas laterales. Cierre frontal de botonadura.,CAMISA,https://static.zara.net/photos///2022/I/0/2/p/4849/052/020/2/w/2048/4849052020_1_1_1.jpg?ts=1658304563075
6976,CAMISA ESTRUCTURA CROCHET,Camisa regular fit confeccionada en tejido de algodón. Cuello bowling y manga corta. Cierre frontal de botonadura.,CAMISA,https://static.zara.net/photos///2022/I/0/2/p/1195/450/251/2/w/2048/1195450251_2_1_1.jpg?ts=1657268020900
6977,CAMISA ESTAMPADO PALMERAS,Camisa fluida regular fit. Cuello bowling y manga corta. Cierre frontal de botonadura.,CAMISA,https://static.zara.net/photos///2022/I/0/2/p/5691/386/250/2/w/2048/5691386250_2_1_1.jpg?ts=1657269874921
6978,CAMISA ESTAMPADO GEOMÉTRICO,Camisa relaxed fit confeccionada en tejido con mezcla de viscosa y lino. Cuello bowling y manga corta. Cierre frontal de botonadura.,CAMISA,https://static.zara.net/photos///2022/I/0/2/p/4715/178/800/2/w/2048/4715178800_2_1_1.jpg?ts=1652976519960
6979,CAMISA RAYAS X JAVIER S. MEDINA,Camisa relaxed fit confeccionada en tejido de algodón. Cuello solapa y manga larga acabada en puño con botones. Bajo con aberturas laterales. Cierre frontal de botonadura. ,CAMISA,https://static.zara.net/photos///2022/I/0/1/p/4519/083/400/2/w/2048/4519083400_2_1_1.jpg?ts=1654156852434
6980,CAMISA JACQUARD RAYAS X JAVIER S. MEDINA,Camisa relaxed fit confeccionada en tejido con mezcla de lino y algodón. Cuello bowling y manga corta acabados con vivo combinado a tono. Bajo con aberturas laterales. Cierre frontal de botonadura. ,CAMISA,https://static.zara.net/photos///2022/I/0/2/p/4324/122/712/2/w/2048/4324122712_2_1_1.jpg?ts=1654008315766
6981,CAMISA ESTAMPADO ABSTRACTO,Camisa relaxed fit confeccionada en tejido satinado. Cuello solapa y manga corta. Cierre frontal de botonadura.,CAMISA,https://static.zara.net/photos///2022/I/0/2/p/6085/336/800/2/w/2048/6085336800_2_1_1.jpg?ts=1654791658734
6982,CAMISA LINO - ALGODÓN,Camisa relaxed fit confeccionada en tejido con mezcla de lino y algodón. Cuello bowling y manga corta. Cierre frontal de botonadura.,CAMISA,https://static.zara.net/photos///2022/V/0/2/p/7545/287/250/2/w/2048/7545287250_2_1_1.jpg?ts=1652439023469
6983,CAMISA ESTRUCTURA EASY CARE,Camisa regular fit de cuello italiano y manga larga acabada en puño con botón. Cierre frontal de botonadura.,CAMISA,https://static.zara.net/photos///2022/I/0/2/p/3090/401/620/2/w/2048/3090401620_2_1_1.jpg?ts=1657891307930
6984,CAMISA CONJUNTO RELAXED,Camisa relaxed fit. Cuello solapa y manga larga. Bolsillo plastrón en pecho. Efecto lavado. Cierre frontal de botonadura.,CAMISA,https://static.zara.net/photos///2022/I/0/2/p/1121/304/505/2/w/2048/1121304505_2_1_1.jpg?ts=1663156532511
6985,CAMISA CONJUNTO CUADROS RELAXED,Camisa relaxed fit. Cuello bowling y manga larga. Cierre frontal de botonadura.,CAMISA,https://static.zara.net/photos///2022/I/0/2/p/0975/300/700/2/w/2048/0975300700_2_1_1.jpg?ts=1663673803913
6986,CAMISA  CONJUNTO PANA RELAXED,Camisa relaxed fit. Cuello bowling y manga larga. Bolsillos de plastrón con solapa en pecho. Cierre frontal de botonadura.,CAMISA,https://static.zara.net/photos///2022/I/0/2/p/0775/315/401/2/w/2048/0775315401_2_1_1.jpg?ts=1663156521745
6987,CAMISA ESTAMPADO LLAMAS,Camisa relaxed fit. Cuello solapa y manga larga acabada en puño con botón. Cierre frontal de botonadura.,CAMISA,https://static.zara.net/photos///2022/I/0/2/p/6085/352/251/2/w/2048/6085352251_2_1_1.jpg?ts=1663863719410
6988,CAMISA CUELLO BORDADO,Camisa de largo cropped. Cuello con detalle bordado combinado a contraste y manga larga acabada en puño con botón. Bolsillo plastrón en pecho. Cierre frontal de botonadura.,CAMISA,https://static.zara.net/photos///2022/I/0/2/p/6085/354/800/2/w/2048/6085354800_2_1_1.jpg?ts=1663863724744
6989,CAMISA SEERSUCKER RAYAS,Camisa regular fit. Cuello solapa y manga larga acabada en puño con botón. Bolsillo plastrón en pecho. Cierre frontal de botonadura.,CAMISA,https://static.zara.net/photos///2022/I/0/2/p/5501/339/804/2/w/2048/5501339804_2_1_1.jpg?ts=1661255251211
6990,CAMISA ESTRUCTURA EASY CARE,Camisa slim fit de cuello italiano y manga larga acabada en puño con botón. Cierre frontal de botonadura.,CAMISA,https://static.zara.net/photos///2022/I/0/1/p/7545/401/250/2/w/2048/7545401250_2_1_1.jpg?ts=1665670837863
6991,CAMISETA BÁSICA HEAVY WEIGHT,Camiseta amplia confeccionada en algodón compacto. Cuello redondo y manga corta.,CAMISETA,https://static.zara.net/photos///2022/V/0/1/p/0526/310/800/2/w/2048/0526310800_1_1_1.jpg?ts=1641895649006
6992,CAMISETA BÁSICA SLIM FIT,Camiseta confeccionada en algodón con elasticidad. Cuello redondo y manga corta.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/5584/411/250/2/w/2048/5584411250_6_1_1.jpg?ts=1658217196241
6993,CAMISETA ESTRUCTURA,Camiseta de cuello redondo y manga larga. Bajo acabado doble combinado a contraste..,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/1887/360/916/2/w/2048/1887360916_2_1_1.jpg?ts=1665496673339
6994,CAMISETA ENTRENAMIENTO FÚTBOL,Camiseta de entrenamiento confeccionada en tejido técnico ligero y elástico con estructura.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/0761/419/800/2/w/2048/0761419800_2_1_1.jpg?ts=1667553514293
6995,CAMISETA ENTRENAMIENTO FÚTBOL,Camiseta de entrenamiento confeccionada en tejido técnico ligero y elástico con estructura.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/4161/450/800/2/w/2048/4161450800_6_1_1.jpg?ts=1666779819642
6996,CAMISETA SLIM MANGA LARGA,Camiseta slim fit. Cuello redondo y manga larga.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/5584/463/250/2/w/2048/5584463250_2_1_1.jpg?ts=1661334283151
6997,CAMISETA BÁSICA MEDIUM WEIGHT,Camiseta regular fit confeccionada en tejido con acabado mercerizado. Cuello redondo acabado en rib  y manga corta.,CAMISETA,https://static.zara.net/photos///2022/V/0/2/p/1887/401/250/2/w/2048/1887401250_2_1_1.jpg?ts=1636712686650
6998,CAMISETA ESTRUCTURA,Camiseta con cuello redondo y manga larga.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/2795/324/803/2/w/2048/2795324803_2_1_1.jpg?ts=1666954247123
6999,CAMISETA ESTRUCTURA CANALÉ,Camiseta con cuello redondo y manga larga.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/0962/347/251/2/w/2048/0962347251_2_1_1.jpg?ts=1666955977922
7000,CAMISETA 2PAC ©BRAVADO MERCHANDISING,Camiseta cuello redondo y manga corta. Estampación de 2PAC ©Bravado Merchandising en delantero y espalda.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/1277/301/250/2/w/2048/1277301250_2_1_1.jpg?ts=1666104017657
7001,CAMISETA ESTRUCTURA,Camiseta de cuello redondo y manga larga.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/0526/315/707/2/w/2048/0526315707_2_1_1.jpg?ts=1664454247906
7002,CAMISETA BORDADO COMBINADO,Camiseta con cuello redondo y manga larga. Bordado en pecho y estampación combinada a contraste en espalda. Acabados en rib.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/0722/377/833/2/w/2048/0722377833_2_1_1.jpg?ts=1666710600822
7003,CAMISETA CUELLO BOTONES,Camiseta de cuello redondo con cierre frontal de botonadura y manga larga.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/6462/340/800/2/w/2048/6462340800_2_1_1.jpg?ts=1663054959496
7004,CAMISETA RAYAS COMBINADAS,Camiseta de cuello redondo y manga larga.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/6462/308/061/2/w/2048/6462308061_2_1_1.jpg?ts=1665675228682
7005,ZPPR TSHRT 09,Camiseta confeccionada en tejido de algodón. Cuello redondo y manga larga. Aplicación de cremallera combinada a contraste en delantero. Detalle de parche bordado SRPLS. Bajo con aberturas laterales.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/1681/990/505/2/w/2400/1681990505_15_1_1.jpg?ts=1666625317762
7006,CAMISETA CUELLO ALTO,Camiseta con cuello alto y manga larga acabada en puño con rib.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/4087/396/500/2/w/2048/4087396500_2_1_1.jpg?ts=1666347342803
7007,CAMISETA CREMALLERA PÁDEL,Camiseta confeccionado en tejido técnico ligero y con estructura. Cuello subido con cierre frontal de cremallera y manga corta.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/3045/404/800/2/w/2048/3045404800_1_1_1.jpg?ts=1667556066752
7008,CAMISETA ENTRENAMIENTO TIE DYE,Camiseta de entrenamiento confeccionada en tejido técnico ligero y elástico con estructura.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/3045/402/084/2/w/2048/3045402084_2_1_1.jpg?ts=1667556065955
7009,RDTN TSHRT 09,Camiseta confeccionada en algodón compacto. Cuello redondo y manga corta. Detalle de bordado SRPLS en el bajo.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/3789/900/819/2/w/2400/3789900819_15_1_1.jpg?ts=1666625319787
7010,CAMISETA ENTRENAMIENTO PÁDEL,Camiseta de entrenamiento confeccionada en tejido técnico ligero y elástico con estructura.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/2681/400/630/2/w/2048/2681400630_1_1_1.jpg?ts=1667556070693
7011,CAMISETA CUELLO ALTO,Camiseta con cuello alto y manga larga acabada en puño con rib.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/4087/397/520/2/w/2048/4087397520_1_1_1.jpg?ts=1666358749572
7012,CAMISETA ESTAMPADO COMBINADO,Camiseta amplia con cuello redondo y manga larga acabada en puño de rib. Estampación de gráficos combinados a contraste en toda la prenda.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/0495/330/250/2/w/2048/0495330250_2_1_1.jpg?ts=1665501298464
7013,CAMISETA HEAVY WEIGHT,Camiseta confeccionada en algodón compacto con acabado aterciopelado. Cuello redondo y manga larga acabada en rib.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/1887/331/064/2/w/2048/1887331064_2_1_1.jpg?ts=1661352504782
7014,CAMISETA OVERSIZE TEXTO,Camiseta oversize de cuello redondo y manga corta. Detalle de texto combinado a tono en pecho.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/4087/384/700/2/w/2048/4087384700_2_1_1.jpg?ts=1664464270136
7015,CAMISETA CUELLO RIB,Camiseta amplia con cuello acabado en rib ancho. Manga larga.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/4442/352/251/2/w/2048/4442352251_2_1_1.jpg?ts=1663082062896
7016,CAMISETA ESTAMPADO COMBINADO,Camiseta amplia con cuello redondo y manga corta. Estampación de gráficos combinados a contraste en delantero y manga.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/0495/331/800/2/w/2048/0495331800_2_1_1.jpg?ts=1665501296305
7017,CAMISETA ESTAMPADOS COMBINADOS,Camiseta de cuello redondo y manga larga. Estampaciones combinadas a contraste en toda la prenda.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/0679/340/800/2/w/2048/0679340800_2_1_1.jpg?ts=1664276624155
7018,CAMISETA MANGA LARGA,Camiseta regular fit confeccionada en tejido de algodón. Cuello redondo y manga larga.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/0722/350/800/2/w/2400/0722350800_6_1_1.jpg?ts=1664554633941
7019,CAMISETA HEAVY WEIGHT MANGA LARGA,Camiseta regular fit confeccionada en tejido de algodón compacto. Cuello redondo y manga larga.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/0761/351/401/2/w/2400/0761351401_6_1_1.jpg?ts=1664528679816
7020,CAMISETA TÉCNICA PERFORADO,Camiseta de entrenamiento confeccionada en tejido técnico ligero y elástico con estructura de rejilla. Diseñada para practicar cualquier deporte.,CAMISETA,https://static.zara.net/photos///2022/I/0/1/p/5320/200/802/2/w/2048/5320200802_2_1_1.jpg?ts=1662625949619
7021,CAMISETA OVERSIZE RAYAS,Camiseta amplia confeccionada en tejido de algodón compacto. Cuello redondo y manga larga. Acabados en rib.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/0977/320/043/2/w/2048/0977320043_2_1_1.jpg?ts=1663931367762
7022,CAMISETA PARCHE COMBINADO,Camiseta de cuello redondo y manga corta. Aplicación frontal de parche y detalle de estampación combinada a contraste en espalda.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/6224/356/700/2/w/2048/6224356700_2_1_1.jpg?ts=1662713281016
7023,CAMISETA TANK CANALÉ,Camiseta con cuello redondo amplio y manga sisa.,CAMISETA,https://static.zara.net/photos///2022/I/0/1/p/0679/320/250/2/w/2048/0679320250_2_1_1.jpg?ts=1657102202123
7024,CAMISETA LIGHTWEIGHT MANGA CORTA,Camiseta regular fit confeccionada en tejido de algodón ligero. Cuello redondo y manga corta.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/0722/353/250/2/w/2400/0722353250_6_1_1.jpg?ts=1664526511837
7025,CAMISETA HEAVY WEIGHT TEXTO,Camiseta amplia confeccionada en algodón compacto. Cuello redondo y manga corta. Detalle de texto estampado combinado a contraste en delantero.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/0526/333/800/2/w/2048/0526333800_2_1_1.jpg?ts=1662477942551
7026,CAMISETA HEAVY WEIGHT TEXTO,Camiseta amplia confeccionada en algodón compacto. Cuello redondo y manga corta. Detalle de texto estampado combinado a tono en espalda.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/0526/335/707/2/w/2048/0526335707_2_1_1.jpg?ts=1662477944324
7027,CAMISETA RIB,Camiseta confeccionada en rib de algodón con elasticidad. Cuello redondo con cierre frontal de botonadura y manga larga. ,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/4023/303/712/2/w/2048/4023303712_2_1_1.jpg?ts=1663158150194
7028,CAMISETA OVERSIZE CUELLO PERKINS,Camiseta oversize fit. Cuello perkins y manga corta.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/4087/334/681/2/w/2048/4087334681_2_1_1.jpg?ts=1661931024941
7029,CAMISETA ESTAMPADO TEXTO,Camiseta con cuello redondo y manga corta. Estampación de texto combinado a contraste en delantero.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/4374/307/251/2/w/2048/4374307251_2_1_1.jpg?ts=1661413496896
7030,CAMISETA ESTAMPADO GRÁFICOS,Camiseta con cuello redondo y manga corta. Estampaciones gráficas combinadas a contraste en toda la prenda.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/0679/319/707/2/w/2048/0679319707_2_1_1.jpg?ts=1658402649910
7031,CAMISETA TANK,Camiseta regular fit confeccionada en tejido de algodón. Cuello redondo amplio y manga sisa.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/0722/352/803/2/w/2400/0722352803_6_1_1.jpg?ts=1664528658608
7032,CAMISETA ENTRENAMIENTO ESTRUCTURA,Camiseta de entrenamiento confeccionada en tejido técnico ligero y elástico con estructura . Diseñada para practicar cualquier deporte.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/4335/403/420/2/w/2048/4335403420_2_1_1.jpg?ts=1664435752086
7033,CAMISETA ESTAMPADO TRAIL,Camiseta amplia confeccionada en tejido de algodón. Cuello redondo y manga corta. Estampación frontal de texto y de gráfico en espalda combinados a contraste.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/6224/405/642/2/w/2048/6224405642_2_1_1.jpg?ts=1664435776965
7034,CAMISETA ESTAMPADO TRAIL,Camiseta amplia confeccionada en tejido de algodón. Cuello redondo y manga larga. Estampación frontal de texto y de gráfico en espalda combinados a contraste.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/5584/401/700/2/w/2048/5584401700_2_1_1.jpg?ts=1664435770596
7035,CAMISETA RÚSTICA ESTAMPADO,Camiseta con cuello redondo y manga corta. Estampación frontal combinada a contraste.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/0977/323/712/2/w/2048/0977323712_2_1_1.jpg?ts=1657712646234
7036,CAMISETA BÁSICA ENTRENAMIENTO,Camiseta de entrenamiento confeccionada en tejido técnico ligero. ,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/2406/400/524/2/w/2048/2406400524_1_1_1.jpg?ts=1664439885209
7037,CAMISETA ESTAMPADO PELOTA FLÚOR,Camiseta con cuello redondo y manga corta. Estampaciones combinadas a contraste en delantero y espalda.,CAMISETA,https://static.zara.net/photos///2022/I/0/1/p/0679/302/251/2/w/2048/0679302251_2_1_1.jpg?ts=1653322884368
7038,CAMISETA ACABADO TERMOSELLADO,Camiseta amplia con cuello redondo y manga corta. Acabados termosellados.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/4087/316/501/2/w/2048/4087316501_2_1_1.jpg?ts=1661505194392
7039,CAMISETA ESTAMPADO FLOR,Camiseta con cuello redondo y manga corta. Estampación frontal combinada a contraste.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/2795/317/250/2/w/2048/2795317250_2_1_1.jpg?ts=1659436091718
7040,CAMISETA OVERSIZE HEAVY WEIGHT,Camiseta amplia confeccionada en algodón compacto. Cuello redondo y manga corta.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/0526/394/611/2/w/2048/0526394611_2_1_1.jpg?ts=1661249789929
7041,CAMISETA ESTAMPADO COMBINADO,Camiseta con cuello redondo y manga corta. Estampado combinado a contraste en delantero.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/4374/308/251/2/w/2048/4374308251_2_1_1.jpg?ts=1662713275534
7042,CAMISETA BÁSICA PICO SLIM FIT,Camiseta confeccionada en algodón con elasticidad. Cuello pico y manga corta.,CAMISETA,https://static.zara.net/photos///2022/V/0/1/p/0761/382/250/2/w/2048/0761382250_2_1_1.jpg?ts=1648120549194
7043,CAMISETA CUELLO RIB,Camiseta amplia con cuello acabado en rib ancho. Manga corta.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/4442/351/485/2/w/2048/4442351485_2_1_1.jpg?ts=1662466480082
7044,CAMISETA ESTAMPADO NÚMERO,Camiseta de cuello redondo y manga corta. Estampación combinadas a contraste en delantero.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/0679/329/803/2/w/2048/0679329803_2_1_1.jpg?ts=1660751982197
7045,CAMISETA BÁSICA LIGHTWEIGHT,Camiseta básica confeccionada en tejido de algodón ligero. Cuello redondo y manga corta.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/1887/430/526/2/w/2048/1887430526_2_1_1.jpg?ts=1662713256478
7046,CAMISETA LONG LENGTH,Camiseta con largo extra. Cuello redondo y manga corta. Bajo con aberturas laterales.,CAMISETA,https://static.zara.net/photos///2022/V/0/2/p/1887/420/250/2/w/2048/1887420250_2_1_1.jpg?ts=1640854214098
7047,CAMISETA ESTAMPADO COMBINADO,Camiseta de cuello redondo y manga corta. Estampaciones combinadas a contraste en delantero y espalda.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/6224/357/806/2/w/2048/6224357806_2_1_1.jpg?ts=1662713287367
7048,CAMISETA ESTAMPADO DIFUMINADO,Camiseta con cuello redondo y manga corta. Estampación frontal combinada a contraste.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/6224/353/251/2/w/2048/6224353251_2_1_1.jpg?ts=1663056134778
7049,CAMISETA CONTRASTE VIVOS,Camiseta con cuello redondo y manga corta. Vivos combinados a contraste en hombro y manga.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/4087/349/250/2/w/2048/4087349250_2_1_1.jpg?ts=1663171034359
7050,CAMISETA ESTAMPADO COMBINADO,Camiseta con cuello redondo y manga corta. Estampaciones frontales combinada a contraste.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/4087/357/251/2/w/2048/4087357251_2_1_1.jpg?ts=1663171037778
7051,CAMISETA FOTO STEVE MCQUEEN ™,Camiseta con cuello redondo y manga corta. Estampación frontal de fotografía de Steve McQueen ™ Official Merchandise.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/0962/334/800/2/w/2048/0962334800_2_1_1.jpg?ts=1660659164585
7052,CAMISETA MANGA CORTA,Camiseta regular fit confeccionada en tejido de algodón. Cuello redondo y manga corta.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/0761/322/250/2/w/2400/0761322250_6_1_1.jpg?ts=1664528657235
7053,CAMISETA ESTAMPADO FLORES,Camiseta con cuello redondo y manga corta. Estampación de gráficos combinados a contraste en toda la prenda.,CAMISETA,https://static.zara.net/photos///2022/I/0/1/p/7878/305/251/2/w/2048/7878305251_2_1_1.jpg?ts=1656934926136
7054,CAMISETA TOALLA BANDANA,Camiseta confeccionada en tejido toalla. Cuello redondo y manga corta.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/3037/311/800/2/w/2048/3037311800_2_1_1.jpg?ts=1661421305066
7055,CAMISETA RAYAS,Camiseta con cuello redondo y manga larga acabada en puño con rib. Bajo con aberturas laterales.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/1887/307/071/2/w/2048/1887307071_2_1_1.jpg?ts=1660295436796
7056,CAMISETA ESTAMPADO BANDERAS,Camiseta con cuello redondo y manga corta. Estampaciones combinadas a contraste en delantero y espalda.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/5643/300/916/2/w/2048/5643300916_2_1_1.jpg?ts=1657730056326
7057,CAMISETA GRÁFICOS © ÓSCAR MARINÉ,Camiseta de cuello redondo y manga corta. Estampaciones en delantero y espalda de gráficos © Óscar Mariné.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/0761/333/251/2/w/2048/0761333251_2_1_1.jpg?ts=1662107089384
7058,CAMISETA HEAVY WEIGHT MANGA CORTA,Camiseta regular fit confeccionada en tejido de algodón compacto. Cuello redondo y manga corta.,CAMISETA,https://static.zara.net/photos///2022/I/0/1/p/4087/354/401/2/w/2400/4087354401_6_1_1.jpg?ts=1664562638879
7059,CAMISETA ALGODÓN,Camiseta amplia con cuello redondo y manga corta con vuelta.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/6462/321/406/2/w/2048/6462321406_2_1_1.jpg?ts=1657283612094
7060,CAMISETA ESTAMPADO COMBINADO,Camiseta con cuello redondo y manga corta. Estampaciones con textura combinadas a contraste en delantero y espalda.,CAMISETA,https://static.zara.net/photos///2022/I/0/1/p/6224/310/800/2/w/2048/6224310800_2_1_1.jpg?ts=1657013030001
7061,CAMISETA ESTAMPADO SMILE,Camiseta con cuello redondo y manga corta. Estampación frontal combinada a contraste.,CAMISETA,https://static.zara.net/photos///2022/I/0/1/p/6224/311/520/2/w/2048/6224311520_2_1_1.jpg?ts=1657013107265
7062,CAMISETA BASEBALL COMBINADO,Camiseta amplia con cuello pico y manga corta.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/2888/310/070/2/w/2048/2888310070_2_1_1.jpg?ts=1661443514772
7063,CAMISETA ESTAMPADO BANDERAS,"Camiseta con cuello redondo y manga corta. Estampaciones combinadas a contraste en delantero, espalda y manga.",CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/5643/301/707/2/w/2048/5643301707_2_1_1.jpg?ts=1657730054160
7064,CAMISETA ESTRUCTURA,Camiseta relaxed fit. Cuello redondo y manga corta. Estampación en delantero y espalda combinada a contraste.,CAMISA,https://static.zara.net/photos///2022/I/0/2/p/6917/388/250/2/w/2048/6917388250_2_1_1.jpg?ts=1660291163233
7065,CAMISETA ESTAMPADO ANIMALES,Camiseta con cuello redondo y manga corta. Estampado combinado a contraste en delantero.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/1165/300/250/2/w/2048/1165300250_2_1_1.jpg?ts=1660722848553
7066,CAMISETA ESTAMPADO COMBINADO,Camiseta de cuello redondo y manga corta. Estampados combinados a contraste en delantero y espalda.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/0962/318/251/2/w/2048/0962318251_2_1_1.jpg?ts=1660746724829
7067,CAMISETA GRÁFICOS SEBASTIAN CURI,Camiseta amplia con cuello redondo y manga corta. Estampación frontal de gráfico combinado a contraste x Sebastian Curi.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/0722/326/250/2/w/2048/0722326250_2_1_1.jpg?ts=1658850805538
7068,CAMISETA ESTAMPADO COMBINADO,Camiseta con cuello redondo y manga corta. Estampaciones combinadas a contraste en delantero.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/6224/350/611/2/w/2048/6224350611_2_1_1.jpg?ts=1661243014611
7069,CAMISETA ESTAMPADO TEXTO,Camiseta con cuello redondo y manga corta. Estampación de texto combinada a contraste en delantero.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/5584/311/251/2/w/2048/5584311251_2_1_1.jpg?ts=1660231662501
7070,CAMISETA ESTRUCTURA RAYAS,Camiseta de cuello redondo y manga sisa.,CAMISA,https://static.zara.net/photos///2022/I/0/2/p/3057/251/712/2/w/2048/3057251712_2_1_1.jpg?ts=1661786943478
7071,CAMISETA ESTRUCTURA RÚSTICA,Camiseta de cuello redondo y manga sisa.,CAMISA,https://static.zara.net/photos///2022/I/0/2/p/3057/243/712/2/w/2048/3057243712_2_1_1.jpg?ts=1661786943966
7072,CAMISETA ENTRENAMIENTO CONFORT,Camiseta confeccionada en tejido ligero y elástico.,CAMISETA,https://static.zara.net/photos///2022/I/0/1/p/4274/301/250/2/w/2048/4274301250_2_1_1.jpg?ts=1662625690646
7073,CAMISETA PARCHE RAYAS,Camiseta con cuello redondo y manga corta. Aplicación de parche combinado a contraste en espalda.,CAMISETA,https://static.zara.net/photos///2022/I/0/2/p/4087/326/800/2/w/2048/4087326800_2_1_1.jpg?ts=1659436101898
